urlid,alchemy_category,alchemy_category_score,avglinksize,commonlinkratio_1,commonlinkratio_2,commonlinkratio_3,commonlinkratio_4,compression_ratio,embed_ratio,frameTagRatio,hasDomainLink,html_ratio,image_ratio,lengthyLinkDomain,linkwordscore,news_front_page,non_markup_alphanum_characters,numberOfLinks,numwords_in_url,parametrizedLinkRatio,spelling_errors_ratio,label,Type,subdomain,webname,domain,countPath,website_type,website_type2,wordInHLT,wordError,lld_nol_prob,linkscorepredprob
2501,1,0.789725,1.3163265309999999,0.369863014,0.100456621,0.0,0.0,0.45663334200000005,0.0,0.052586938,0,0.21114459,0.113029827,0,14,0.0,7739,219,12,0.114155251,0.072419106,,testing,519,2323,12,4,934,1642,1083.46,560.451461334,0.8519528019683106,0.5816791608108998
8890,3,0.646221,2.923076923,0.830508475,0.559322034,0.101694915,0.016949153,0.465151515,0.0,0.051162791,0,0.227137057,0.020512821,1,51,0.0,748,59,4,0.033898305,0.059701493,,testing,0,1860,12,2,1039,0,381.48,44.656716764,0.1612916722231199,0.15823380611778692
2093,4,0.792299,2.860759494,0.42222222200000004,0.34444444399999996,0.233333333,0.18888888899999998,0.38877251799999996,0.0,0.037254902,0,0.222796082,0.07310705,1,26,0.0,3348,90,7,0.15555555599999998,0.041343669,,testing,519,3041,12,4,453,714,870.48,138.418603812,0.8351013734437561,0.5301646660981982
4937,0,0.6008133639871819,2.163043478,0.398230088,0.10619469,0.026548673,0.008849558,21.0,-1.0,0.068263473,1,0.246902588,-1.0,1,7,0.0,15033,113,3,0.123893805,0.0,,testing,519,2281,12,3,525,905,1052.31,0.0,0.8581489350995123,0.8447334151903693
2850,1,0.459755,2.779527559,0.420689655,0.24137931,0.193103448,0.144827586,0.476156584,0.0,0.055357143,1,0.18266915600000003,0.071129707,1,55,0.0,1432,145,9,0.710344828,0.103053435,,testing,0,3641,12,6,1844,833,787.6,147.57251892,0.8561634580120598,0.16361417605920497
3706,2,0.377793,1.622171946,0.707889126,0.21748400899999998,0.040511727000000004,0.017057568999999998,0.48151332799999996,0.00248139,0.037974684,0,0.19090079899999998,0.13895781599999998,1,53,0.0,3388,469,2,0.044776119,0.097014925,,testing,0,2227,12,5,453,714,1795.64,328.6865659,0.8807970779778823,0.16122753995947423
6645,0,0.6008133639871819,1.723728814,0.442384106,0.238410596,0.19867549699999998,0.17218543,0.464109589,0.0,0.034442724,0,0.17451711600000003,0.647260274,1,31,0.0,10360,755,5,0.262251656,0.096666667,,testing,519,663,12,3,453,714,3211.6,1001.46667012,0.8411308951190849,0.5782977732960317
5799,1,0.473606,2.0,0.44761904799999996,0.16190476199999998,0.066666667,0.038095238,0.500874636,0.0,0.018552876,0,0.236701367,0.074074074,1,6,0.0,15079,105,6,0.18095238100000002,0.094512195,,testing,519,309,12,2,1205,0,904.74,1425.1493884049999,0.8391846445676053,0.5485194052642788
4229,8,0.8705309999999999,1.047318612,0.48633879799999996,0.049180327999999995,0.027322403999999998,0.00273224,0.31609942,0.0,0.006306553,0,0.11418098800000001,0.105779716,0,5,0.0,31496,366,7,0.240437158,0.049861496,,testing,519,2943,37,3,1057,1987,1574.8,1570.4376780159998,0.86034781658324,0.5810956417872526
4900,0,0.6008133639871819,1.464285714,0.172413793,0.034482759,0.0,0.0,0.577302632,0.0,0.036697247999999995,0,0.204928893,0.103092784,0,21,0.0,858,29,2,0.0,0.074766355,,testing,519,945,26,2,1698,2166,180.18,64.14953259,0.14269265297281924,0.5061725259125543
7883,1,0.9446610000000001,1.25,0.4,0.0,0.0,0.0,0.48946135799999996,0.0,0.191304348,0,0.329443893,0.027777778,0,22,0.0,534,30,4,0.033333333,0.051136364000000004,,testing,0,932,12,5,773,1204,117.48,27.306818376000003,0.14383654198794024,0.5138853177460048
4629,0,0.6008133639871819,1.685185185,0.444444444,0.111111111,0.055555556,0.055555556,0.478962929,0.0,0.042763157999999996,0,0.33631814600000004,0.025240385,0,8,0.0,4374,54,2,0.222222222,0.077306733,,testing,0,3746,12,2,1307,0,349.92,338.139650142,0.5,0.5815437653081025
6459,8,0.990884,2.228985507,0.7711864409999999,0.38700565,0.09039548,0.036723163999999996,0.811764706,0.0,0.02853067,0,0.182817972,0.454545455,1,68,0.0,1715,354,6,0.13559322,0.04444444400000001,,testing,519,1870,12,2,1219,2119,1166.2,76.22222146000001,0.8751594112970704,0.15886910488091516
10381,8,0.306381,1.946428571,0.452173913,0.226086957,0.069565217,0.008695652,0.452883834,0.0,0.042124542,0,0.298520128,0.053691275,1,8,0.0,11585,115,3,0.130434783,0.08675799099999999,,testing,0,3153,12,2,1750,2193,926.8,1005.0913257349999,0.8366257604866205,0.5815437653081025
220,0,0.6008133639871819,1.6394230769999998,0.498054475,0.35408560299999997,0.06614786,0.015564202,0.500812348,0.002109705,0.025735294,0,0.179582173,0.15611814300000001,1,24,1.0,5436,257,0,0.19844358,0.08869179599999999,,testing,466,3662,12,1,0,0,1304.64,482.1286030559999,0.8807970779778823,0.5536389523657655
761,3,0.85,2.892045455,0.7415730340000001,0.43820224700000004,0.172284644,0.02247191,0.428157799,0.000642,0.031993437,0,0.264493821,0.017971759,1,8,0.0,24152,267,1,0.037453184,0.11978822,,testing,0,1561,12,4,453,714,1932.16,2893.12508944,0.8670357598021706,0.5815437653081025
4264,1,0.626689,2.1715867159999998,0.57635468,0.270935961,0.174055829,0.118226601,0.456618113,0.0,0.025310411,0,0.17610354,0.184482759,1,50,0.0,5523,609,3,0.154351396,0.10275229400000001,,testing,519,315,12,3,453,714,2761.5,567.5009197620001,0.8807970779778823,0.1599199873438164
6633,8,0.604631,2.463636364,0.643356643,0.286713287,0.055944056,0.0,0.6855036859999999,0.0,0.07753479099999999,0,0.209271454,0.276923077,1,65,0.0,801,143,6,0.111888112,0.148648649,,testing,519,729,12,4,1043,2222,520.65,119.067567849,0.8420378326282985,0.152608664842631
1424,0,0.6008133639871819,1.617647059,0.305555556,0.055555556,0.0,0.0,0.49185823799999995,0.0,0.074309979,0,0.26205654100000003,0.059125964,0,16,0.0,2775,72,3,0.06944444400000001,0.067567568,,testing,519,2107,12,3,453,714,444.0,187.50000119999999,0.5782977732960317,0.834962228306857
7017,1,0.594494,1.454545455,0.433333333,0.1,0.04444444400000001,0.022222222000000003,0.504125413,0.0,0.025714286,0,0.22850525600000002,0.183486239,1,27,0.0,1730,90,0,0.0,0.045454545,,testing,519,2797,12,1,0,0,467.1,78.63636285,0.8351013734437561,0.44615554923437645
6901,0,0.6008133639871819,65.5,0.598360656,0.106557377,0.008196721,0.008196721,0.690140845,0.0,0.010146561,0,0.13348275099999998,0.0,0,25,1.0,1724,122,0,0.016393443,0.058823529000000006,,testing,21,203,12,1,0,0,431.0,101.411763996,0.8420968343754325,0.8322284513290674
7126,0,0.6008133639871819,2.0508474580000002,0.33898305100000004,0.101694915,0.033898305,0.033898305,0.447372549,0.0,0.087719298,0,0.28740809100000003,0.010628018999999999,1,10,0.0,5648,59,5,0.322033898,0.062686567,,testing,0,3447,12,2,309,0,564.8,354.053730416,0.1612916722231199,0.8402886524400436
881,6,0.552029,2.18018018,0.5371900829999999,0.214876033,0.05785124,0.0,0.45467033,0.0,0.082987552,0,0.276488232,0.047272727,0,35,0.0,2069,121,2,0.082644628,0.096219931,,testing,519,1583,12,3,1175,895,724.15,199.079037239,0.8547250766032829,0.514558990055596
6382,0,0.6008133639871819,1.1578947370000001,0.333333333,0.039215686,0.019607843,0.019607843,0.24357490199999998,0.0,0.033364226000000004,0,0.182037232,0.054054054000000004,0,17,0.0,3299,102,3,0.225490196,0.004056795,,testing,519,1580,12,3,453,714,560.83,13.383366705,0.8400414592285452,0.5913539154499929
7502,0,0.6008133639871819,1.950819672,0.480916031,0.282442748,0.091603053,0.053435115,0.585683297,0.0,0.051759834000000005,0,0.171541,0.6527777779999999,1,39,1.0,2006,131,0,0.007633588,0.054054054000000004,,testing,0,2759,12,1,0,0,782.34,108.432432324,0.8654264045343061,0.4358395523837514
1911,8,0.5995119999999999,2.587268994,0.8276553109999999,0.501002004,0.164328657,0.054108215999999994,1.019607843,0.0,0.025252525,0,0.206264175,1.6875,1,79,0.0,1764,499,8,0.124248497,0.11627907,,testing,519,1283,12,4,1750,873,1393.56,205.11627948,0.8807970779778823,0.8320183851339245
3076,10,0.499205,1.77245509,0.47752809,0.185393258,0.028089887999999997,0.0,0.46122587200000004,0.0,0.031914894,0,0.271571471,0.013671875,1,30,0.0,3573,178,2,0.252808989,0.083984375,,testing,519,66,4,6,1820,898,1071.9,300.076171875,0.8498382937101527,0.5130405202430282
9281,8,0.0784091,1.87804878,0.326086957,0.043478261,0.032608696,0.032608696,0.9083969470000001,0.0,0.067510549,0,0.240889254,1.1578947370000001,1,45,0.0,988,92,4,0.086956522,0.14285714300000002,,testing,393,3104,12,5,453,714,444.6,141.14285728400003,0.8429045311145473,0.16361417605920497
1534,1,0.6539149999999999,0.6777777779999999,0.222826087,0.054347825999999995,0.005434783,0.0,0.49931787200000005,0.0,0.034700315,0,0.169387438,0.251644737,0,20,0.0,2370,184,5,0.027173912999999997,0.057823129,,testing,519,71,12,1,2084,0,474.0,137.04081573,0.8589324724927234,0.8350835810624154
8378,11,0.558685,0.8105263159999999,0.107142857,0.008928571,0.0,0.0,0.45317725799999997,0.0,0.058064516,0,0.18502112199999998,0.490566038,0,12,0.0,3028,112,7,0.25,0.08730158699999999,,testing,417,3264,12,5,1491,1829,363.36,264.349205436,0.8438951025545426,0.5976012530999557
4717,0,0.6008133639871819,1.329113924,0.30625,0.0625,0.0125,0.0,0.45907230600000004,0.0,0.017636684,0,0.224656167,0.058500914,0,7,0.0,13453,160,1,0.0875,0.095330739,,testing,519,309,12,1,1132,0,941.71,1282.484431767,0.8424366130104664,0.8447334151903693
7012,8,0.738262,2.450592885,0.745916515,0.451905626,0.154264973,0.039927405,0.5059221660000001,0.0,0.031822565,0,0.203517511,0.17412935300000001,1,59,0.0,4221,551,9,0.185117967,0.01826484,,testing,519,1283,12,4,1750,863,2490.39,77.09588964000001,0.8807970779778823,0.4255574831883411
9028,0,0.6008133639871819,2.333333333,0.12,0.0,0.0,0.0,0.95959596,0.0,0.023529412000000003,0,0.27792647600000003,1.333333333,0,29,0.0,423,25,2,0.52,0.0625,,testing,519,4135,12,1,2161,0,122.67,26.4375,0.1297438121830482,0.5034964465021093
5407,0,0.6008133639871819,0.8789808920000001,0.33734939799999997,0.024096386,0.0,0.0,0.407401289,0.0,0.041994751,0,0.242251112,0.059449867,1,10,0.0,5742,166,9,0.174698795,0.11902615,,testing,0,2434,37,3,1251,1692,574.2,683.4481533,0.8558511469672594,0.8402886524400436
274,6,0.9362469999999999,2.391111111,0.661087866,0.38493723799999996,0.18410041800000002,0.062761506,0.49017773600000003,0.0,0.058823529000000006,0,0.218407646,0.25,1,63,0.0,1567,239,5,0.20502092100000002,0.085,,testing,519,562,12,2,528,714,987.21,133.19500000000002,0.8698915256370021,0.40651807194447953
9465,0,0.6008133639871819,2.007518797,0.496296296,0.24444444399999998,0.148148148,0.09629629599999999,0.43066037700000004,-1.0,0.067466267,0,0.24880296600000001,0.030812325,1,31,0.0,2910,135,8,0.207407407,0.06951871700000001,,testing,0,442,12,2,1339,0,902.1,202.29946647000003,0.8359738448185838,0.5782977732960317
5164,1,0.675633,2.6956521739999997,0.425531915,0.14893617,0.042553191,0.021276596000000002,0.5682539679999999,0.0,0.079365079,0,0.241621833,0.152173913,1,21,0.0,1936,47,6,0.0,0.09729729699999999,,testing,519,3405,12,3,195,1105,406.56,188.36756699199998,0.14185106490048777,0.5061725259125543
937,0,0.6008133639871819,2.333333333,0.12,0.0,0.0,0.0,1.050632911,0.0,0.023529412000000003,0,0.2779811,1.454545455,0,29,0.0,423,25,1,0.52,0.333333333,,testing,519,4135,12,1,2161,0,122.67,140.999999859,0.1297438121830482,0.5034964465021093
5264,2,0.885006,12.28571429,0.771428571,0.228571429,0.14285714300000002,0.042857143,0.411809565,0.0,0.060200669000000005,0,0.33597542,0.0029429079999999997,1,10,0.0,7066,70,5,0.028571429,0.08767627199999999,,testing,519,594,12,2,528,1445,706.6,619.5205379519999,0.5709465968834663,0.8402886524400436
8051,6,0.999812,2.420074349,0.261829653,0.160883281,0.066246057,0.056782334000000004,0.44092618200000006,0.0,0.033898305,0,0.264362687,0.021864212,1,12,0.0,22377,317,11,0.154574132,0.077636153,,testing,519,844,51,3,1175,895,2685.24,1737.264195681,0.8581489350995123,0.5976012530999557
10304,11,0.8488549999999999,2.5692307690000002,0.34666666700000004,0.010196078,0.0,0.0,0.566639411,0.0,0.001918159,0,0.084228087,1.0595744679999999,0,26,0.0,9224,1275,1,0.005490196,0.123931624,,testing,519,2771,12,3,1645,315,2398.24,1143.145299776,0.11920292202211755,0.5301646660981982
2403,8,0.13409300000000002,4.214285714,0.33962264200000003,0.075471698,0.0,0.0,0.43885313,0.0,0.058823529000000006,0,0.215303677,0.112627986,0,8,0.0,3500,53,8,0.037735849,0.09764309800000001,,testing,0,1454,12,2,229,1386,280.0,341.75084300000003,0.15634028507414274,0.5815437653081025
1697,2,0.641303,2.119469027,0.412429379,0.18361581899999999,0.042372880999999994,0.008474576,0.979166667,0.0,0.025723472999999997,0,0.19401458600000002,5.333333333,1,39,0.0,3630,354,6,0.483050847,0.10526315800000001,,testing,0,143,12,3,425,321,1415.7,382.10526354,0.8751594112970704,0.4358395523837514
8142,4,0.497357,1.989010989,0.422680412,0.154639175,0.12371134,0.103092784,1.325,0.0,0.050943395999999995,1,0.348786437,6.428571429,1,34,0.0,1746,97,7,0.07216494799999999,0.0,,testing,519,2212,12,5,453,714,593.64,0.0,0.8455347349164652,0.44575884702110696
3734,1,0.383167,3.506578947,0.70625,0.2625,0.0875,0.05,0.40884955799999995,0.0,0.047770701,0,0.26317449600000004,0.144444444,1,85,0.0,579,160,7,0.04375,0.194444444,,testing,343,2746,12,2,1090,954,492.15,112.583333076,0.8424366130104664,0.15093676035290013
8487,1,0.502958,79.4,0.577777778,0.533333333,0.477777778,0.42222222200000004,0.43357933600000004,0.0,0.017857143,0,0.247420595,0.117647059,1,74,0.0,638,90,5,0.0,0.021978022000000003,,testing,519,250,12,1,1429,0,472.12,14.021978036000002,0.8351013734437561,0.5332840382511314
5123,4,0.368875,1.6868686869999998,0.567307692,0.153846154,0.048076923,0.009615385,0.43737166299999997,0.0,0.084415584,0,0.252405817,0.111445783,1,27,0.0,2230,104,6,0.048076923,0.058823529000000006,,testing,55,441,12,6,1009,1564,602.1,131.17646967000002,0.5771564475556816,0.44615554923437645
8726,1,0.864243,2.0859375,0.353383459,0.240601504,0.15789473699999998,0.09022556400000001,0.232824427,0.0,0.014684288,0,0.17473388199999998,0.173501577,1,92,0.0,310,133,2,0.857142857,0.020408163,,testing,519,3727,12,1,462,0,285.2,6.32653053,0.8432917027005509,0.16798161486607552
2336,0,0.6008133639871819,4.520408163,0.827102804,0.5969626170000001,0.301401869,0.117990654,0.57806913,0.0,0.029882155,0,0.203344672,0.556962025,1,58,0.0,10632,856,4,0.089953271,0.113772455,,testing,54,433,12,3,453,714,6166.56,1209.62874156,0.8807970779778823,0.1544652650835347
7376,10,0.6028859999999999,2.349514563,0.8691588790000001,0.6261682239999999,0.074766355,0.0,0.532420091,0.0,0.053370787,0,0.233373765,0.038961038999999996,1,62,0.0,850,107,3,0.0,0.072289157,,testing,0,3469,12,1,1845,0,527.0,61.44578345000001,0.5098026653320405,0.15369855657349268
2793,8,0.0784091,0.0,0.0,0.0,0.0,0.0,1.9090909090000001,0.0,0.304347826,0,0.461688819,0.0,0,0,0.0,73,1,4,0.0,0.181818182,,testing,42,309,12,3,453,714,0.0,13.272727286,0.11920292202211755,0.16451646289656316
1998,10,0.71601,2.6163522009999998,0.558823529,0.18627451,0.06862745099999999,0.039215686,0.535846268,0.0,0.092882992,0,0.22212563100000002,0.07792207799999999,1,51,0.0,2108,204,9,0.112745098,0.08064516099999999,,testing,519,3480,51,4,1820,2044,1075.08,169.999999388,0.8678811564361295,0.15823380611778692
319,0,0.6008133639871819,2.780612245,0.72173913,0.343478261,0.1,0.008695652,0.458670989,0.0,0.067114094,0,0.243656504,0.062043796,1,53,0.0,2634,230,8,0.37826087,0.036065573999999996,,testing,519,4078,12,3,1175,1329,1396.02,94.99672191599998,0.8807970779778823,0.16122753995947423
6783,1,0.6337470000000001,2.220338983,0.644067797,0.271186441,0.06779661,0.016949153,0.610909091,0.0,0.002197802,0,0.13830019699999999,1.487179487,0,49,0.0,760,59,4,0.762711864,0.042553191,,testing,519,759,4,2,1850,1046,372.4,32.340425159999995,0.1612916722231199,0.15685486172036478
6911,6,0.759059,1.6491803280000001,0.460784314,0.35539215700000004,0.291666667,0.024509804,0.470110701,0.0,0.006009014,0,0.17142110600000002,0.572597137,1,13,0.0,14896,408,5,0.009803922,0.067085954,,testing,0,2593,12,5,453,714,1936.48,999.312370784,0.8807970779778823,0.837479672924746
3078,2,0.563876,2.558823529,0.438356164,0.178082192,0.109589041,0.095890411,0.50026441,0.0,0.076487252,0,0.2748,0.044776119,1,26,0.0,2220,73,5,0.04109589,0.073619632,,testing,0,148,12,4,453,714,577.2,163.43558304,0.5161234400549263,0.5301646660981982
3310,2,0.8473459999999999,1.776617954,0.5694444439999999,0.261904762,0.097222222,0.06944444400000001,0.5433746429999999,0.0,0.032575292,0,0.178186757,1.5870967740000002,1,77,0.0,1392,504,4,0.172619048,0.061797753,,testing,519,1222,12,3,1750,728,1071.84,86.022472176,0.8807970779778823,0.14804719803168948
4790,0,0.6008133639871819,2.063157895,0.638888889,0.194444444,0.083333333,0.018518519,0.41111111100000003,0.0,0.05988024,0,0.23438993800000002,0.050420168,0,30,0.0,2426,108,2,0.111111111,0.109375,,testing,519,2223,12,2,137,1820,727.8,265.34375,0.8506870654691563,0.5130405202430282
2712,0,0.6008133639871819,2.605095541,0.660818713,0.274853801,0.087719298,0.023391812999999997,0.482337829,0.0,0.044072948,0,0.209066621,0.076923077,1,45,0.0,2292,171,10,0.035087718999999996,0.10380622800000001,,testing,519,2928,12,5,2211,1586,1031.4,237.92387457600003,0.8621583430350643,0.16361417605920497
2968,2,0.696858,2.449438202,0.471153846,0.125,0.009615385,0.0,0.441176471,0.0,0.050075873,0,0.223871183,0.049469965,1,25,0.0,3454,104,4,0.153846154,0.035335688999999997,,testing,519,1870,12,2,1487,2083,863.5,122.04946980599999,0.5771564475556816,0.8322284513290674
7777,0,0.6008133639871819,2.238461538,0.732394366,0.29577464800000003,0.14788732400000001,0.021126761,0.466595404,0.0,0.024647887,0,0.17177404699999999,0.021148036000000002,1,3,0.0,45451,142,9,0.063380282,0.10468319599999999,,testing,519,1817,12,3,525,1365,1363.53,4757.955941396,0.8497393419435024,0.5943608058072882
10442,0,0.6008133639871819,2.9512195119999998,0.614814815,0.222222222,0.04444444400000001,0.0,0.5774156,0.0,0.073129252,0,0.24722449300000002,0.060810811,1,56,0.0,1474,135,10,0.17037037,0.11875,,testing,519,1870,12,2,463,2090,825.44,175.0375,0.8359738448185838,0.4146372773589576
1654,6,0.5041640000000001,2.711111111,0.6597222220000001,0.368055556,0.090277778,0.013888889,0.497201493,0.0,0.08,0,0.246507413,0.053763440999999995,1,60,0.0,1252,144,2,0.11805555599999999,0.078817734,,testing,519,1583,12,3,1175,1376,751.2,98.679802968,0.8455347349164652,0.4126693756180091
10438,2,0.8264370000000001,1.875,0.607142857,0.214285714,0.0,0.0,0.45250521899999996,0.0,0.034682081000000003,0,0.304819453,0.05015674,0,11,1.0,1673,28,0,0.0,0.104615385,,testing,0,2431,12,1,0,0,184.03,175.02153910500002,0.14185106490048777,0.8387300892468948
4509,8,0.646305,3.4729064039999997,0.657407407,0.351851852,0.217592593,0.194444444,0.47958214600000004,0.0,0.082324455,0,0.231246957,0.16066482,1,56,0.0,2553,216,5,0.36111111100000004,0.101123596,,testing,519,1416,12,4,528,1374,1429.68,258.168540588,0.8529057809073356,0.4146372773589576
3963,3,0.594979,1.257142857,0.32743362800000003,0.132743363,0.008849558,0.0,0.46088794899999996,0.0,0.05733945,0,0.21668184,0.018421053,1,18,0.0,3452,113,8,0.017699115,0.11779448599999999,,testing,519,2621,37,5,453,714,621.36,406.62656567199997,0.8581489350995123,0.8331982473445818
5043,0,0.6008133639871819,0.623076923,0.045454545,0.012987013,0.0,0.0,0.420991926,0.0,0.073027091,0,0.189301093,0.177710843,1,11,0.0,3371,154,0,0.38311688299999996,0.12121212099999999,,testing,0,1413,12,2,236,0,370.81,408.606059891,0.8473913351573691,0.8387300892468948
5421,8,0.817276,2.756756757,0.62601626,0.17073170699999998,0.081300813,0.040650407,0.434545808,0.0,0.05794702,0,0.265456813,0.049788136,1,18,0.0,6184,123,7,0.081300813,0.077348066,,testing,0,3283,12,1,272,0,1113.12,478.320440144,0.854796506280329,0.8331982473445818
6465,3,0.7636270000000001,1.638190955,0.24774774800000002,0.103603604,0.036036036,0.013513513999999999,0.520532741,0.007194245,0.02860286,0,0.239540422,0.244604317,1,38,0.0,2634,222,10,0.027027027000000002,0.064102564,,testing,519,1083,12,4,453,714,1000.92,168.846153576,0.8490632396471,0.49253786752963924
8034,11,0.648892,1.40625,0.196969697,0.015151515,0.0,0.0,0.510805501,0.0,0.027559055,0,0.30573133199999997,0.019963702,0,14,0.0,2555,66,3,0.045454545,0.084645669,,testing,519,480,12,5,453,714,357.7,216.26968429500002,0.5404519337857653,0.5816791608108998
806,0,0.6008133639871819,3.112044818,0.60880829,0.295336788,0.12176165800000001,0.059585492000000004,0.48072618799999994,0.0,0.037568306,0,0.228995544,0.058651025999999995,1,46,0.0,6791,386,14,0.132124352,0.09141274199999999,,testing,519,3965,12,7,1504,1439,3123.86,620.783930922,0.8807970779778823,0.44599462959793296
